account_id,requested_date,date_issued,ready_date,delivery_date,check_number_from,check_number_to
32600,2022-06-21,2022-07-01,2022-07-03,2022-07-08,106406,106416
5815,2022-10-02,2022-10-12,2022-10-14,2022-10-19,107553,107583
7799,2022-02-16,2022-02-26,2022-02-28,2022-03-05,105042,105072
19569,2022-04-13,2022-04-23,2022-04-25,2022-04-30,103102,103132
19516,2023-03-04,2023-03-14,2023-03-16,2023-03-21,105876,105896
7447,2022-06-02,2022-06-12,2022-06-14,2022-06-19,110721,110741
31216,2022-02-14,2022-02-24,2022-02-26,2022-03-03,107581,107631
32642,2022-05-12,2022-05-22,2022-05-24,2022-05-29,107973,107993
12430,2022-07-24,2022-08-03,2022-08-05,2022-08-10,109801,109811
20212,2022-04-05,2022-04-15,2022-04-17,2022-04-22,108916,108926
744,2022-11-13,2022-11-23,2022-11-25,2022-11-30,103802,103812
30633,2023-05-16,2023-05-26,2023-05-28,2023-06-02,100511,100541
13327,2022-11-03,2022-11-13,2022-11-15,2022-11-20,103122,103172
26528,2023-04-08,2023-04-18,2023-04-20,2023-04-25,107604,107634
14424,2023-06-01,2023-06-11,2023-06-13,2023-06-18,102457,102487
17464,2022-02-19,2022-03-01,2022-03-03,2022-03-08,105235,105285
217,2023-03-06,2023-03-16,2023-03-18,2023-03-23,102445,102455
28639,2022-06-21,2022-07-01,2022-07-03,2022-07-08,100254,100304
17637,2022-02-17,2022-02-27,2022-03-01,2022-03-06,104644,104664
30855,2023-01-26,2023-02-05,2023-02-07,2023-02-12,102281,102301
12261,2023-01-06,2023-01-16,2023-01-18,2023-01-23,107810,107840
28417,2023-02-19,2023-03-01,2023-03-03,2023-03-08,111125,111175
21313,2022-05-06,2022-05-16,2022-05-18,2022-05-23,106503,106513
22720,2022-10-31,2022-11-10,2022-11-12,2022-11-17,100927,100957
5817,2023-04-27,2023-05-07,2023-05-09,2023-05-14,101205,101225
27725,2022-12-13,2022-12-23,2022-12-25,2022-12-30,110888,110938
9968,2023-01-07,2023-01-17,2023-01-19,2023-01-24,111230,111280
3646,2022-07-17,2022-07-27,2022-07-29,2022-08-03,106698,106718
7019,2023-05-12,2023-05-22,2023-05-24,2023-05-29,110002,110052
13206,2023-03-21,2023-03-31,2023-04-02,2023-04-07,108721,108751
12209,2022-12-08,2022-12-18,2022-12-20,2022-12-25,107760,107780
12470,2023-04-01,2023-04-11,2023-04-13,2023-04-18,107673,107693
257,2022-10-18,2022-10-28,2022-10-30,2022-11-04,100402,100412
25985,2023-01-23,2023-02-02,2023-02-04,2023-02-09,103577,103607
9426,2023-01-11,2023-01-21,2023-01-23,2023-01-28,105029,105039
12261,2022-04-12,2022-04-22,2022-04-24,2022-04-29,105355,105385
16675,2023-05-01,2023-05-11,2023-05-13,2023-05-18,108870,108920
16829,2022-08-07,2022-08-17,2022-08-19,2022-08-24,108341,108361
19482,2022-06-15,2022-06-25,2022-06-27,2022-07-02,102830,102840
31349,2022-09-17,2022-09-27,2022-09-29,2022-10-04,101872,101922
20085,2022-09-28,2022-10-08,2022-10-10,2022-10-15,109845,109855
3042,2022-04-29,2022-05-09,2022-05-11,2022-05-16,108695,108725
13533,2022-03-16,2022-03-26,2022-03-28,2022-04-02,102206,102256
1149,2022-12-25,2023-01-04,2023-01-06,2023-01-11,106702,106752
24157,2022-12-13,2022-12-23,2022-12-25,2022-12-30,104136,104156
29667,2023-04-06,2023-04-16,2023-04-18,2023-04-23,100589,100599
13415,2022-11-08,2022-11-18,2022-11-20,2022-11-25,103847,103877
12088,2023-03-07,2023-03-17,2023-03-19,2023-03-24,104965,104975
28332,2022-09-22,2022-10-02,2022-10-04,2022-10-09,100768,100788
17287,2023-01-03,2023-01-13,2023-01-15,2023-01-20,102691,102721
8248,2022-12-16,2022-12-26,2022-12-28,2023-01-02,107575,107585
3874,2023-03-19,2023-03-29,2023-03-31,2023-04-05,105851,105901
29309,2023-03-27,2023-04-06,2023-04-08,2023-04-13,106297,106347
31586,2022-09-22,2022-10-02,2022-10-04,2022-10-09,105773,105823
11818,2022-09-04,2022-09-14,2022-09-16,2022-09-21,110204,110224
32801,2023-04-07,2023-04-17,2023-04-19,2023-04-24,110195,110245
9522,2022-07-07,2022-07-17,2022-07-19,2022-07-24,108120,108140
25901,2022-09-08,2022-09-18,2022-09-20,2022-09-25,110030,110050
3900,2023-03-09,2023-03-19,2023-03-21,2023-03-26,107297,107347
9424,2022-12-23,2023-01-02,2023-01-04,2023-01-09,104274,104324
12122,2023-04-20,2023-04-30,2023-05-02,2023-05-07,104478,104488
10449,2022-11-25,2022-12-05,2022-12-07,2022-12-12,106116,106146
8275,2022-08-18,2022-08-28,2022-08-30,2022-09-04,106936,106966
12769,2022-10-16,2022-10-26,2022-10-28,2022-11-02,106076,106126
15485,2022-02-17,2022-02-27,2022-03-01,2022-03-06,107371,107391
25156,2023-04-01,2023-04-11,2023-04-13,2023-04-18,101446,101466
24468,2023-04-12,2023-04-22,2023-04-24,2023-04-29,107802,107852
2516,2023-03-11,2023-03-21,2023-03-23,2023-03-28,104427,104457
15285,2022-06-27,2022-07-07,2022-07-09,2022-07-14,108711,108721
22795,2022-06-22,2022-07-02,2022-07-04,2022-07-09,101017,101047
14327,2022-10-26,2022-11-05,2022-11-07,2022-11-12,106676,106706
28523,2022-07-17,2022-07-27,2022-07-29,2022-08-03,108479,108509
25687,2022-03-01,2022-03-11,2022-03-13,2022-03-18,106518,106538
20989,2022-10-05,2022-10-15,2022-10-17,2022-10-22,107591,107611
10540,2022-05-06,2022-05-16,2022-05-18,2022-05-23,109546,109566
9012,2022-08-19,2022-08-29,2022-08-31,2022-09-05,108765,108785
4674,2022-10-23,2022-11-02,2022-11-04,2022-11-09,111257,111287
25264,2022-10-10,2022-10-20,2022-10-22,2022-10-27,100576,100596
24052,2022-10-15,2022-10-25,2022-10-27,2022-11-01,108337,108367
24812,2022-12-23,2023-01-02,2023-01-04,2023-01-09,109246,109256
27062,2023-05-09,2023-05-19,2023-05-21,2023-05-26,103055,103075
3819,2022-03-18,2022-03-28,2022-03-30,2022-04-04,108114,108164
4310,2023-02-03,2023-02-13,2023-02-15,2023-02-20,110854,110874
26579,2022-02-07,2022-02-17,2022-02-19,2022-02-24,110116,110166
5910,2022-11-05,2022-11-15,2022-11-17,2022-11-22,105728,105738
25227,2023-01-25,2023-02-04,2023-02-06,2023-02-11,100882,100912
28817,2022-08-12,2022-08-22,2022-08-24,2022-08-29,109789,109819
22803,2023-01-13,2023-01-23,2023-01-25,2023-01-30,103582,103632
12193,2022-08-05,2022-08-15,2022-08-17,2022-08-22,101944,101994
2799,2023-03-10,2023-03-20,2023-03-22,2023-03-27,102993,103023
2042,2022-02-20,2022-03-02,2022-03-04,2022-03-09,103281,103311
29975,2022-03-28,2022-04-07,2022-04-09,2022-04-14,106025,106055
29463,2023-04-07,2023-04-17,2023-04-19,2023-04-24,109525,109535
22158,2022-07-06,2022-07-16,2022-07-18,2022-07-23,100403,100453
15797,2022-07-04,2022-07-14,2022-07-16,2022-07-21,109479,109529
23416,2022-05-09,2022-05-19,2022-05-21,2022-05-26,107949,107969
25192,2022-11-22,2022-12-02,2022-12-04,2022-12-09,107590,107600
21539,2022-06-11,2022-06-21,2022-06-23,2022-06-28,104458,104468
20206,2022-10-05,2022-10-15,2022-10-17,2022-10-22,104437,104467
4460,2023-04-29,2023-05-09,2023-05-11,2023-05-16,101467,101477
31183,2022-02-27,2022-03-09,2022-03-11,2022-03-16,103508,103518
9130,2023-02-20,2023-03-02,2023-03-04,2023-03-09,103799,103849
5005,2022-05-27,2022-06-06,2022-06-08,2022-06-13,103226,103246
24930,2022-08-31,2022-09-10,2022-09-12,2022-09-17,103122,103142
32001,2022-09-12,2022-09-22,2022-09-24,2022-09-29,103328,103378
15925,2022-07-03,2022-07-13,2022-07-15,2022-07-20,105382,105432
28401,2023-02-03,2023-02-13,2023-02-15,2023-02-20,108433,108463
6640,2022-12-16,2022-12-26,2022-12-28,2023-01-02,105125,105175
29331,2023-05-16,2023-05-26,2023-05-28,2023-06-02,102018,102038
14704,2022-10-22,2022-11-01,2022-11-03,2022-11-08,105514,105544
7462,2022-09-08,2022-09-18,2022-09-20,2022-09-25,108080,108130
19349,2022-05-30,2022-06-09,2022-06-11,2022-06-16,104661,104691
31134,2022-03-21,2022-03-31,2022-04-02,2022-04-07,108669,108719
29699,2022-04-14,2022-04-24,2022-04-26,2022-05-01,100413,100433
266,2023-05-26,2023-06-05,2023-06-07,2023-06-12,100442,100492
14501,2022-12-15,2022-12-25,2022-12-27,2023-01-01,110750,110800
16666,2023-02-11,2023-02-21,2023-02-23,2023-02-28,109388,109398
29447,2022-04-13,2022-04-23,2022-04-25,2022-04-30,107736,107746
20112,2023-01-25,2023-02-04,2023-02-06,2023-02-11,107923,107933
19525,2022-07-26,2022-08-05,2022-08-07,2022-08-12,105757,105807
8036,2023-04-12,2023-04-22,2023-04-24,2023-04-29,107626,107676
5782,2022-05-31,2022-06-10,2022-06-12,2022-06-17,107607,107657
11073,2022-02-26,2022-03-08,2022-03-10,2022-03-15,105059,105089
11324,2023-04-03,2023-04-13,2023-04-15,2023-04-20,107157,107187
31996,2022-08-10,2022-08-20,2022-08-22,2022-08-27,110401,110431
13826,2023-03-16,2023-03-26,2023-03-28,2023-04-02,103948,103958
495,2023-05-07,2023-05-17,2023-05-19,2023-05-24,110446,110456
19130,2022-03-30,2022-04-09,2022-04-11,2022-04-16,105506,105556
9925,2022-07-18,2022-07-28,2022-07-30,2022-08-04,110745,110775
32239,2023-03-30,2023-04-09,2023-04-11,2023-04-16,101672,101682
23311,2022-10-22,2022-11-01,2022-11-03,2022-11-08,106774,106804
6301,2022-06-08,2022-06-18,2022-06-20,2022-06-25,100847,100897
8157,2022-12-25,2023-01-04,2023-01-06,2023-01-11,106926,106946
5614,2023-01-11,2023-01-21,2023-01-23,2023-01-28,105084,105104
7201,2022-11-03,2022-11-13,2022-11-15,2022-11-20,109332,109342
7404,2022-03-19,2022-03-29,2022-03-31,2022-04-05,102521,102571
28790,2023-02-11,2023-02-21,2023-02-23,2023-02-28,105690,105740
2965,2022-07-30,2022-08-09,2022-08-11,2022-08-16,103469,103479
8978,2022-12-22,2023-01-01,2023-01-03,2023-01-08,111079,111099
7813,2022-09-15,2022-09-25,2022-09-27,2022-10-02,105436,105446
7363,2022-03-29,2022-04-08,2022-04-10,2022-04-15,102665,102715
15359,2023-05-28,2023-06-07,2023-06-09,2023-06-14,109531,109561
18722,2022-05-03,2022-05-13,2022-05-15,2022-05-20,105851,105871
1379,2023-03-11,2023-03-21,2023-03-23,2023-03-28,104456,104486
4252,2022-07-22,2022-08-01,2022-08-03,2022-08-08,105206,105226
938,2022-08-26,2022-09-05,2022-09-07,2022-09-12,101967,101987
15528,2023-03-15,2023-03-25,2023-03-27,2023-04-01,103880,103930
16529,2022-06-07,2022-06-17,2022-06-19,2022-06-24,108854,108884
26793,2022-03-18,2022-03-28,2022-03-30,2022-04-04,104401,104451
31684,2022-05-15,2022-05-25,2022-05-27,2022-06-01,106202,106252
15472,2023-05-23,2023-06-02,2023-06-04,2023-06-09,109521,109551
6856,2022-03-10,2022-03-20,2022-03-22,2022-03-27,108186,108236
6940,2023-05-31,2023-06-10,2023-06-12,2023-06-17,105929,105949
17070,2022-12-26,2023-01-05,2023-01-07,2023-01-12,105674,105684
9198,2022-09-10,2022-09-20,2022-09-22,2022-09-27,103724,103734
15477,2022-05-26,2022-06-05,2022-06-07,2022-06-12,108549,108579
23740,2022-04-26,2022-05-06,2022-05-08,2022-05-13,105941,105951
14023,2022-08-26,2022-09-05,2022-09-07,2022-09-12,110365,110415
3375,2022-08-19,2022-08-29,2022-08-31,2022-09-05,110924,110974
33106,2022-03-17,2022-03-27,2022-03-29,2022-04-03,111087,111137
10347,2022-06-21,2022-07-01,2022-07-03,2022-07-08,106112,106122
29550,2022-12-13,2022-12-23,2022-12-25,2022-12-30,107790,107840
17292,2023-03-15,2023-03-25,2023-03-27,2023-04-01,106532,106582
19879,2023-04-08,2023-04-18,2023-04-20,2023-04-25,103092,103142
13973,2022-09-23,2022-10-03,2022-10-05,2022-10-10,107317,107337
19505,2022-12-28,2023-01-07,2023-01-09,2023-01-14,111208,111228
16722,2022-12-16,2022-12-26,2022-12-28,2023-01-02,107892,107912
2994,2023-02-03,2023-02-13,2023-02-15,2023-02-20,110666,110686
16784,2022-03-27,2022-04-06,2022-04-08,2022-04-13,100371,100381
16042,2023-03-22,2023-04-01,2023-04-03,2023-04-08,100974,100984
33289,2023-05-03,2023-05-13,2023-05-15,2023-05-20,110246,110276
31753,2022-05-27,2022-06-06,2022-06-08,2022-06-13,110880,110890
5731,2022-09-28,2022-10-08,2022-10-10,2022-10-15,106786,106816
19481,2022-02-09,2022-02-19,2022-02-21,2022-02-26,105901,105921
21843,2022-12-12,2022-12-22,2022-12-24,2022-12-29,104668,104718
27062,2022-07-20,2022-07-30,2022-08-01,2022-08-06,110611,110641
22696,2023-02-02,2023-02-12,2023-02-14,2023-02-19,102539,102589
15771,2022-11-24,2022-12-04,2022-12-06,2022-12-11,107734,107764
1406,2022-08-09,2022-08-19,2022-08-21,2022-08-26,100973,101023
18649,2022-02-28,2022-03-10,2022-03-12,2022-03-17,106607,106627
30687,2023-01-10,2023-01-20,2023-01-22,2023-01-27,106806,106826
22197,2022-05-11,2022-05-21,2022-05-23,2022-05-28,105709,105719
2236,2022-06-08,2022-06-18,2022-06-20,2022-06-25,102393,102403
2334,2022-09-01,2022-09-11,2022-09-13,2022-09-18,101800,101850
28167,2022-03-18,2022-03-28,2022-03-30,2022-04-04,108023,108053
23784,2023-01-30,2023-02-09,2023-02-11,2023-02-16,106003,106053
4935,2022-10-28,2022-11-07,2022-11-09,2022-11-14,106252,106262
29395,2022-04-28,2022-05-08,2022-05-10,2022-05-15,106639,106659
31570,2022-04-08,2022-04-18,2022-04-20,2022-04-25,100635,100655
13146,2022-10-08,2022-10-18,2022-10-20,2022-10-25,101361,101411
17972,2022-07-05,2022-07-15,2022-07-17,2022-07-22,109428,109438
3163,2023-02-13,2023-02-23,2023-02-25,2023-03-02,110137,110147
14403,2022-09-24,2022-10-04,2022-10-06,2022-10-11,110958,110988
32834,2022-04-14,2022-04-24,2022-04-26,2022-05-01,106908,106918
250,2022-07-27,2022-08-06,2022-08-08,2022-08-13,108520,108570
30926,2022-03-16,2022-03-26,2022-03-28,2022-04-02,109604,109634
24411,2023-02-08,2023-02-18,2023-02-20,2023-02-25,108190,108200
28527,2022-03-25,2022-04-04,2022-04-06,2022-04-11,104716,104766
2089,2022-12-20,2022-12-30,2023-01-01,2023-01-06,105610,105640
2085,2022-12-09,2022-12-19,2022-12-21,2022-12-26,110194,110214
24236,2022-06-23,2022-07-03,2022-07-05,2022-07-10,100731,100781
19154,2022-03-19,2022-03-29,2022-03-31,2022-04-05,104453,104463
24785,2022-10-31,2022-11-10,2022-11-12,2022-11-17,106690,106700
13397,2023-01-12,2023-01-22,2023-01-24,2023-01-29,109078,109108
15747,2022-06-08,2022-06-18,2022-06-20,2022-06-25,102974,103024
11009,2022-12-01,2022-12-11,2022-12-13,2022-12-18,101812,101842
23691,2022-09-02,2022-09-12,2022-09-14,2022-09-19,107834,107844
27696,2022-11-22,2022-12-02,2022-12-04,2022-12-09,107246,107276
12090,2022-06-21,2022-07-01,2022-07-03,2022-07-08,110088,110108
17071,2022-08-15,2022-08-25,2022-08-27,2022-09-01,110555,110605
10694,2022-05-10,2022-05-20,2022-05-22,2022-05-27,107128,107138
27553,2023-02-23,2023-03-05,2023-03-07,2023-03-12,102570,102620
26200,2022-12-12,2022-12-22,2022-12-24,2022-12-29,103353,103363
6485,2022-08-01,2022-08-11,2022-08-13,2022-08-18,102800,102820
7480,2023-05-20,2023-05-30,2023-06-01,2023-06-06,103041,103051
19809,2023-02-08,2023-02-18,2023-02-20,2023-02-25,106815,106865
10751,2022-09-10,2022-09-20,2022-09-22,2022-09-27,100228,100238
3639,2023-01-12,2023-01-22,2023-01-24,2023-01-29,111242,111262
28336,2022-12-16,2022-12-26,2022-12-28,2023-01-02,104877,104897
12974,2023-05-25,2023-06-04,2023-06-06,2023-06-11,101979,102009
26108,2022-09-05,2022-09-15,2022-09-17,2022-09-22,101880,101930
21229,2022-02-23,2022-03-05,2022-03-07,2022-03-12,102083,102093
28762,2023-01-07,2023-01-17,2023-01-19,2023-01-24,103450,103500
2769,2022-06-06,2022-06-16,2022-06-18,2022-06-23,109442,109472
21009,2023-04-13,2023-04-23,2023-04-25,2023-04-30,109842,109892
19408,2022-11-28,2022-12-08,2022-12-10,2022-12-15,104046,104056
32616,2022-03-20,2022-03-30,2022-04-01,2022-04-06,109511,109541
14892,2022-08-09,2022-08-19,2022-08-21,2022-08-26,101007,101057
24464,2022-08-10,2022-08-20,2022-08-22,2022-08-27,101486,101536
16768,2023-01-14,2023-01-24,2023-01-26,2023-01-31,103258,103288
17506,2022-04-24,2022-05-04,2022-05-06,2022-05-11,100741,100751
32100,2022-05-27,2022-06-06,2022-06-08,2022-06-13,105117,105127
723,2022-12-13,2022-12-23,2022-12-25,2022-12-30,109031,109041
4535,2023-04-29,2023-05-09,2023-05-11,2023-05-16,103707,103727
148,2022-08-02,2022-08-12,2022-08-14,2022-08-19,107094,107124
17419,2023-03-16,2023-03-26,2023-03-28,2023-04-02,110133,110153
20137,2022-06-15,2022-06-25,2022-06-27,2022-07-02,110990,111000
13533,2023-05-23,2023-06-02,2023-06-04,2023-06-09,108809,108859
8150,2022-04-21,2022-05-01,2022-05-03,2022-05-08,104226,104256
27278,2023-03-16,2023-03-26,2023-03-28,2023-04-02,104788,104808
1811,2022-08-11,2022-08-21,2022-08-23,2022-08-28,105996,106016
29805,2022-07-20,2022-07-30,2022-08-01,2022-08-06,109743,109773
18391,2022-07-03,2022-07-13,2022-07-15,2022-07-20,100892,100922
22826,2023-04-22,2023-05-02,2023-05-04,2023-05-09,109701,109751
6689,2023-03-03,2023-03-13,2023-03-15,2023-03-20,107115,107145
7667,2022-07-12,2022-07-22,2022-07-24,2022-07-29,109534,109584
15032,2022-03-06,2022-03-16,2022-03-18,2022-03-23,109962,110012
10925,2022-11-18,2022-11-28,2022-11-30,2022-12-05,100221,100231
5812,2022-04-01,2022-04-11,2022-04-13,2022-04-18,105310,105320
29962,2022-10-28,2022-11-07,2022-11-09,2022-11-14,106606,106626
26406,2022-04-30,2022-05-10,2022-05-12,2022-05-17,109760,109780
25563,2022-09-12,2022-09-22,2022-09-24,2022-09-29,104965,105015
28209,2023-04-02,2023-04-12,2023-04-14,2023-04-19,108764,108784
1766,2022-03-16,2022-03-26,2022-03-28,2022-04-02,105355,105405
8561,2022-11-08,2022-11-18,2022-11-20,2022-11-25,102076,102086
6893,2022-08-12,2022-08-22,2022-08-24,2022-08-29,108858,108908
11185,2022-08-04,2022-08-14,2022-08-16,2022-08-21,105997,106007
305,2023-02-13,2023-02-23,2023-02-25,2023-03-02,107794,107804
20400,2022-02-23,2022-03-05,2022-03-07,2022-03-12,111149,111179
32792,2023-01-19,2023-01-29,2023-01-31,2023-02-05,109513,109543
24955,2023-05-22,2023-06-01,2023-06-03,2023-06-08,111219,111249
18163,2022-06-24,2022-07-04,2022-07-06,2022-07-11,110775,110785
21083,2022-08-19,2022-08-29,2022-08-31,2022-09-05,110058,110108
17329,2022-09-25,2022-10-05,2022-10-07,2022-10-12,108937,108967
30943,2022-08-24,2022-09-03,2022-09-05,2022-09-10,101471,101521
8439,2023-03-28,2023-04-07,2023-04-09,2023-04-14,109794,109814
20998,2022-07-05,2022-07-15,2022-07-17,2022-07-22,106344,106364
22524,2022-06-26,2022-07-06,2022-07-08,2022-07-13,106214,106224
5781,2022-07-19,2022-07-29,2022-07-31,2022-08-05,104422,104432
28125,2022-09-10,2022-09-20,2022-09-22,2022-09-27,104834,104844
23094,2022-07-19,2022-07-29,2022-07-31,2022-08-05,100470,100520
20082,2023-05-05,2023-05-15,2023-05-17,2023-05-22,108538,108568
25244,2023-03-25,2023-04-04,2023-04-06,2023-04-11,105192,105242
18911,2022-12-25,2023-01-04,2023-01-06,2023-01-11,101904,101954
688,2022-09-24,2022-10-04,2022-10-06,2022-10-11,108731,108781
10141,2022-10-18,2022-10-28,2022-10-30,2022-11-04,105806,105826
13379,2023-05-02,2023-05-12,2023-05-14,2023-05-19,103547,103597
18926,2023-02-07,2023-02-17,2023-02-19,2023-02-24,107773,107803
8970,2022-04-12,2022-04-22,2022-04-24,2022-04-29,110753,110783
28905,2022-06-29,2022-07-09,2022-07-11,2022-07-16,103119,103129
4289,2022-11-16,2022-11-26,2022-11-28,2022-12-03,111210,111230
30800,2022-10-29,2022-11-08,2022-11-10,2022-11-15,109609,109659
13540,2022-08-02,2022-08-12,2022-08-14,2022-08-19,102308,102338
19466,2022-12-19,2022-12-29,2022-12-31,2023-01-05,108894,108904
3403,2022-09-05,2022-09-15,2022-09-17,2022-09-22,110543,110593
20035,2023-05-24,2023-06-03,2023-06-05,2023-06-10,104530,104550
33068,2023-02-02,2023-02-12,2023-02-14,2023-02-19,104093,104143
11832,2022-04-02,2022-04-12,2022-04-14,2022-04-19,108659,108669
31261,2023-04-06,2023-04-16,2023-04-18,2023-04-23,108101,108111
21226,2022-08-27,2022-09-06,2022-09-08,2022-09-13,110656,110686
8180,2022-02-28,2022-03-10,2022-03-12,2022-03-17,107381,107391
27584,2022-06-01,2022-06-11,2022-06-13,2022-06-18,109644,109664
29280,2023-03-09,2023-03-19,2023-03-21,2023-03-26,110843,110893
33265,2022-03-14,2022-03-24,2022-03-26,2022-03-31,102655,102685
30062,2022-10-27,2022-11-06,2022-11-08,2022-11-13,102490,102520
30498,2022-09-24,2022-10-04,2022-10-06,2022-10-11,106047,106067
29881,2022-07-09,2022-07-19,2022-07-21,2022-07-26,104230,104250
26101,2022-05-13,2022-05-23,2022-05-25,2022-05-30,100492,100502
28627,2022-05-10,2022-05-20,2022-05-22,2022-05-27,108752,108762
24074,2022-05-13,2022-05-23,2022-05-25,2022-05-30,104819,104849
26767,2022-09-20,2022-09-30,2022-10-02,2022-10-07,100589,100609
29398,2023-02-12,2023-02-22,2023-02-24,2023-03-01,107557,107607
29790,2022-07-13,2022-07-23,2022-07-25,2022-07-30,108678,108698
32229,2022-08-11,2022-08-21,2022-08-23,2022-08-28,104205,104225
29138,2022-09-06,2022-09-16,2022-09-18,2022-09-23,102275,102285
19246,2022-03-23,2022-04-02,2022-04-04,2022-04-09,105964,105984
30258,2022-02-10,2022-02-20,2022-02-22,2022-02-27,106936,106986
4866,2022-03-27,2022-04-06,2022-04-08,2022-04-13,102419,102469
9738,2023-04-08,2023-04-18,2023-04-20,2023-04-25,106342,106392
26169,2022-09-29,2022-10-09,2022-10-11,2022-10-16,107129,107149
2655,2022-04-14,2022-04-24,2022-04-26,2022-05-01,104055,104065
22056,2022-05-17,2022-05-27,2022-05-29,2022-06-03,111089,111109
5522,2022-07-08,2022-07-18,2022-07-20,2022-07-25,104135,104155
6043,2022-09-10,2022-09-20,2022-09-22,2022-09-27,106747,106777
21137,2022-09-22,2022-10-02,2022-10-04,2022-10-09,108240,108260
6100,2022-05-17,2022-05-27,2022-05-29,2022-06-03,102110,102120
6675,2023-03-30,2023-04-09,2023-04-11,2023-04-16,105177,105207
32945,2022-04-02,2022-04-12,2022-04-14,2022-04-19,102952,102972
17637,2023-05-21,2023-05-31,2023-06-02,2023-06-07,105556,105576
20067,2022-02-07,2022-02-17,2022-02-19,2022-02-24,107233,107263
26717,2022-11-19,2022-11-29,2022-12-01,2022-12-06,104919,104929
6002,2022-09-23,2022-10-03,2022-10-05,2022-10-10,110624,110654
18638,2022-04-10,2022-04-20,2022-04-22,2022-04-27,106825,106855
30275,2022-10-01,2022-10-11,2022-10-13,2022-10-18,103566,103596
26703,2022-02-18,2022-02-28,2022-03-02,2022-03-07,101774,101784
31062,2023-02-23,2023-03-05,2023-03-07,2023-03-12,104286,104306
22364,2022-10-11,2022-10-21,2022-10-23,2022-10-28,110404,110434
26953,2022-03-23,2022-04-02,2022-04-04,2022-04-09,103093,103103
30739,2022-08-07,2022-08-17,2022-08-19,2022-08-24,109238,109258
24792,2022-05-19,2022-05-29,2022-05-31,2022-06-05,101251,101271
