account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
3871,4590,12688,2020-12-04,Under investigation,Overdrawn account,Account balance dropped below zero
3872,25853,21471,2021-06-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3873,17965,23501,2022-10-16,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3874,6498,28602,2023-06-18,Under investigation,Overdrawn account,Account balance dropped below zero
3875,8343,26260,2023-03-22,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3876,782,25887,2020-09-19,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3877,14314,11875,2023-04-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3878,22248,27956,2022-10-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3879,546,15426,2021-08-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3880,11892,9708,2020-03-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3881,28184,9539,2022-03-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3882,16280,25799,2021-09-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3883,2998,8246,2020-02-06,Under investigation,Overdrawn account,Account balance dropped below zero
3884,14663,287,2021-01-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3885,20844,19452,2020-01-20,Under investigation,Overdrawn account,Account balance dropped below zero
3886,27586,8519,2021-01-04,Under investigation,Overdrawn account,Account balance dropped below zero
3887,23057,17101,2020-05-05,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3888,10008,23034,2021-12-25,In progress,Overdrawn account,Account balance dropped below zero
3889,6118,17059,2020-04-03,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3890,24066,28466,2021-09-11,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3891,21842,558,2019-12-17,In progress,Overdrawn account,Account balance dropped below zero
3892,5765,27664,2020-11-26,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3893,23195,24241,2023-06-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3894,3472,12206,2023-06-16,In progress,Overdrawn account,Account balance dropped below zero
3895,21581,21940,2022-12-13,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3896,10137,2303,2020-07-30,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3897,20775,22982,2022-03-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3898,18449,4286,2021-11-06,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3899,26089,26434,2023-03-26,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3900,23409,97,2020-08-11,Resolved,Overdrawn account,Account balance dropped below zero
3901,26221,12681,2021-06-30,Resolved,Overdrawn account,Account balance dropped below zero
3902,2325,20939,2021-06-10,Resolved,Overdrawn account,Account balance dropped below zero
3903,25027,18142,2023-05-18,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3904,13608,3110,2019-12-15,Under investigation,Overdrawn account,Account balance dropped below zero
3905,9143,18517,2019-11-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3906,27870,6653,2021-01-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3907,28998,6290,2020-03-09,In progress,Overdrawn account,Account balance dropped below zero
3908,25657,5525,2020-06-30,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3909,24012,12857,2019-11-26,In progress,Overdrawn account,Account balance dropped below zero
3910,12333,5344,2021-06-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3911,15217,273,2021-02-02,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3912,162,3558,2021-07-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3913,238,27277,2022-11-22,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3914,10155,10442,2022-08-14,Resolved,Overdrawn account,Account balance dropped below zero
3915,117,5654,2022-12-15,In progress,Overdrawn account,Account balance dropped below zero
3916,11208,12288,2020-08-18,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3917,21251,8295,2022-06-28,Resolved,Overdrawn account,Account balance dropped below zero
3918,16163,12793,2022-04-09,In progress,Overdrawn account,Account balance dropped below zero
3919,6347,549,2021-12-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3920,19850,18692,2020-12-22,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3921,14997,16395,2021-12-11,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3922,14693,11711,2020-02-22,In progress,Overdrawn account,Account balance dropped below zero
3923,289,17555,2019-09-19,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3924,21715,19518,2023-06-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3925,12461,19408,2019-08-26,Under investigation,Overdrawn account,Account balance dropped below zero
3926,14440,20533,2020-12-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3927,19062,7200,2019-10-31,In progress,Overdrawn account,Account balance dropped below zero
3928,21905,24707,2019-10-15,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3929,7002,18163,2019-12-11,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3930,4525,16666,2020-06-16,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3931,23913,7576,2022-07-01,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3932,25403,904,2022-06-22,Under investigation,Overdrawn account,Account balance dropped below zero
3933,4986,9370,2021-03-30,Resolved,Overdrawn account,Account balance dropped below zero
3934,21341,632,2022-02-02,Under investigation,Overdrawn account,Account balance dropped below zero
3935,15103,14048,2022-01-20,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3936,21753,26533,2023-01-03,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3937,28387,13349,2023-06-16,Resolved,Overdrawn account,Account balance dropped below zero
3938,25727,22133,2020-10-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3939,1056,3447,2022-06-19,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3940,7556,20891,2020-03-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3941,23461,14644,2023-03-25,In progress,Overdrawn account,Account balance dropped below zero
3942,26530,3222,2019-10-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3943,17775,15445,2021-12-08,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3944,24957,8822,2021-03-14,In progress,Overdrawn account,Account balance dropped below zero
3945,26601,22981,2020-06-19,Under investigation,Overdrawn account,Account balance dropped below zero
3946,1389,21385,2023-03-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3947,3952,27346,2020-06-03,Resolved,Overdrawn account,Account balance dropped below zero
3948,15453,9509,2022-04-22,Resolved,Overdrawn account,Account balance dropped below zero
3949,8236,14096,2020-06-17,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3950,12926,3675,2022-04-02,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3951,3012,25982,2020-10-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3952,26771,5681,2020-06-05,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3953,1577,26344,2021-05-30,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3954,8549,3201,2020-12-07,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3955,17903,13978,2021-02-02,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3956,28733,465,2023-05-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3957,10348,2315,2023-01-25,Resolved,Overdrawn account,Account balance dropped below zero
3958,13400,9043,2023-03-23,Resolved,Overdrawn account,Account balance dropped below zero
3959,25989,27613,2021-12-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3960,6084,24927,2021-05-26,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
3961,17195,10954,2020-12-25,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3962,22005,3568,2023-05-02,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3963,12709,15874,2021-07-28,Resolved,Overdrawn account,Account balance dropped below zero
3964,15909,22918,2021-07-29,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3965,12478,7795,2022-09-25,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3966,3067,11490,2023-04-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3967,21367,17185,2021-05-24,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3968,11836,3983,2023-02-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3969,6783,23188,2023-01-08,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3970,20338,20329,2020-07-02,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
3971,4791,19107,2022-11-30,In progress,Unauthorized transaction,Suspicious transaction detected on the account
3972,8532,14112,2021-02-01,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
3973,25974,11190,2022-08-13,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3974,6950,21980,2021-12-21,Resolved,Overdrawn account,Account balance dropped below zero
3975,27011,8087,2022-08-12,In progress,Account freeze,Account temporarily frozen due to suspected fraud
3976,7669,11058,2021-01-29,Resolved,Overdrawn account,Account balance dropped below zero
3977,10100,2158,2022-07-21,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
3978,27790,4430,2023-04-09,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
