account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
1941,6755,2584,2010-02-23,Under investigation,Overdrawn account,Account balance dropped below zero
1942,11819,22033,2018-05-03,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1943,16108,7799,2012-06-30,Resolved,Overdrawn account,Account balance dropped below zero
1944,20693,28867,2017-02-27,In progress,Overdrawn account,Account balance dropped below zero
1945,4734,12873,2014-10-13,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1946,7693,24536,2014-08-17,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1947,2003,26044,2018-07-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1948,20195,14653,2010-06-16,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1949,19605,2699,2014-02-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1950,756,7178,2011-11-09,Under investigation,Overdrawn account,Account balance dropped below zero
1951,194,22806,2018-05-29,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1952,23822,7754,2019-01-09,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1953,25093,2899,2016-04-08,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1954,14473,12857,2019-09-16,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1955,10112,19775,2017-08-04,Under investigation,Overdrawn account,Account balance dropped below zero
1956,21227,19183,2019-12-11,In progress,Overdrawn account,Account balance dropped below zero
1957,18593,12450,2011-08-07,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1958,12866,15223,2011-02-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1959,2516,14310,2016-06-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1960,2467,19703,2011-03-01,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1961,11848,21639,2020-05-17,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1962,25181,17256,2012-09-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1963,6914,19346,2015-10-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1964,27163,25835,2010-10-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1965,11424,17624,2018-03-12,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1966,7755,22743,2013-06-05,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1967,4402,12313,2015-03-05,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1968,20456,11314,2017-06-13,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1969,2984,27264,2014-02-19,In progress,Overdrawn account,Account balance dropped below zero
1970,18198,24903,2017-11-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1971,6790,4673,2012-09-30,In progress,Overdrawn account,Account balance dropped below zero
1972,9657,26074,2017-02-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1973,18970,16085,2014-04-10,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1974,10149,3986,2014-06-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1975,16703,612,2014-08-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1976,2063,1865,2014-01-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1977,3647,15855,2020-09-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
1978,6842,10560,2012-08-22,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1979,28223,14679,2019-08-20,Resolved,Overdrawn account,Account balance dropped below zero
1980,25379,7519,2013-07-08,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1981,1660,14476,2017-04-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1982,19636,8977,2011-08-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1983,962,12273,2011-10-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1984,17280,1306,2010-10-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1985,16777,10845,2020-03-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1986,12877,1359,2017-11-06,Resolved,Overdrawn account,Account balance dropped below zero
1987,26258,8897,2013-09-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1988,25652,7107,2015-10-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1989,4083,21506,2015-04-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1990,17778,26378,2016-06-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1991,8954,18079,2016-03-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
1992,2876,23063,2010-06-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1993,2160,8463,2014-02-18,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1994,22394,8463,2015-12-20,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
1995,6858,5250,2018-09-22,Resolved,Overdrawn account,Account balance dropped below zero
1996,9540,19932,2015-02-15,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
1997,27894,10334,2019-12-30,In progress,Unauthorized transaction,Suspicious transaction detected on the account
1998,18635,17789,2020-02-25,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
1999,22153,23238,2013-05-18,Resolved,Overdrawn account,Account balance dropped below zero
2000,12291,26817,2013-10-15,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2001,2103,20035,2011-09-22,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2002,15194,25024,2011-03-10,In progress,Overdrawn account,Account balance dropped below zero
2003,23901,24588,2020-09-09,Under investigation,Overdrawn account,Account balance dropped below zero
2004,21740,24615,2019-07-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2005,14451,26451,2015-07-28,Under investigation,Overdrawn account,Account balance dropped below zero
2006,9611,25266,2009-12-01,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2007,26281,23216,2015-11-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2008,12684,4365,2011-05-28,Under investigation,Overdrawn account,Account balance dropped below zero
2009,17816,23673,2009-10-15,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2010,17611,8604,2009-11-06,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2011,25522,9641,2011-02-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2012,25370,10787,2018-11-20,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2013,4237,20279,2020-05-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2014,17038,5408,2019-11-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2015,9667,8359,2009-11-09,Under investigation,Overdrawn account,Account balance dropped below zero
2016,7986,18280,2014-11-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2017,17203,24708,2010-07-21,Resolved,Overdrawn account,Account balance dropped below zero
2018,27164,25615,2013-05-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2019,6651,16794,2016-10-26,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2020,11230,11674,2014-07-14,Resolved,Overdrawn account,Account balance dropped below zero
2021,17383,28869,2010-08-21,In progress,Overdrawn account,Account balance dropped below zero
2022,13820,5405,2015-03-19,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2023,9761,27590,2018-05-13,Under investigation,Overdrawn account,Account balance dropped below zero
2024,10899,16037,2015-11-06,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2025,26573,20521,2010-06-24,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2026,5612,18375,2019-01-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2027,17704,641,2019-10-25,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2028,7738,21219,2012-07-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2029,17006,20791,2019-04-20,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2030,7794,9157,2016-02-19,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2031,3127,20064,2013-02-15,Under investigation,Overdrawn account,Account balance dropped below zero
2032,6055,2828,2017-02-09,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2033,11869,684,2011-02-07,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2034,19546,16467,2015-11-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2035,12620,16909,2014-09-13,Resolved,Overdrawn account,Account balance dropped below zero
2036,13089,7278,2019-02-23,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2037,14245,10250,2017-01-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2038,15529,3918,2014-03-09,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2039,11329,28787,2015-11-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2040,13176,18315,2010-02-08,In progress,Overdrawn account,Account balance dropped below zero
2041,28158,13170,2010-02-15,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2042,4494,20017,2019-11-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2043,28016,15385,2019-04-26,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2044,12183,10451,2013-07-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2045,12357,5830,2013-04-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2046,28320,7610,2018-08-26,Resolved,Overdrawn account,Account balance dropped below zero
2047,14169,3367,2016-11-23,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2048,14015,6328,2012-06-27,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2049,27221,592,2020-01-02,Resolved,Overdrawn account,Account balance dropped below zero
