LOAN_APPLICATION_ID,PROPERTY_ID,LOAN_TYPE_ID,LOAN_AMOUNT,CUSTOMER_ID,ACCOUNT_ID,APPLIED_DATE,EMPLOYEE_ID
13852,13852,12,62276.26,21643,13852,2013-03-07,13852
13853,13853,13,50929.78,21651,13853,2003-10-04,13853
13854,13854,14,68120.25,21644,13854,2019-08-25,13854
13855,13855,15,11930.51,21663,13855,2016-05-21,13855
13856,13856,16,70469.83,21671,13856,2004-07-14,13856
13857,13857,17,21643.14,21678,13857,2004-04-29,13857
13858,13858,18,28524.23,21683,13858,2016-04-28,13858
13859,13859,19,98315.7,21689,13859,2005-02-23,13859
13860,13860,20,98588.12,21685,13860,2011-06-14,13860
13861,13861,21,82059.66,21698,13861,2012-10-05,13861
13862,13862,22,55045.11,21704,13862,2021-05-29,13862
13863,13863,23,32473.87,21702,13863,2012-02-06,13863
13864,13864,24,90171.39,21701,13864,2019-03-19,13864
13865,13865,25,24480.6,21723,13865,2013-03-10,13865
13866,13866,26,95943.49,21733,13866,2007-05-05,13866
13867,13867,27,15240.46,21735,13867,2010-08-13,13867
13868,13868,28,85918.74,21740,13868,2017-05-10,13868
13869,13869,29,60515.67,21752,13869,2007-07-17,13869
13870,13870,30,40442.65,21753,13870,2018-11-13,13870
13871,13871,31,99199.38,21784,13871,2014-11-23,13871
13872,13872,32,88980.51,21786,13872,2009-02-19,13872
13873,13873,33,33287.25,21779,13873,2018-08-27,13873
13874,13874,34,42551.57,21800,13874,2012-10-06,13874
13875,13875,35,64797.71,21812,13875,2005-09-09,13875
13876,13876,36,52342.21,21828,13876,2014-03-16,13876
13877,13877,37,90566.14,21827,13877,2019-06-09,13877
13878,13878,38,31382.63,21825,13878,2021-06-18,13878
13879,13879,39,77495.18,21818,13879,2011-10-20,13879
13880,13880,40,56910.79,21855,13880,2022-07-14,13880
13881,13881,1,27616.7,21862,13881,2006-03-23,13881
13882,13882,2,78747.19,21870,13882,2012-12-29,13882
13883,13883,3,7747.86,21879,13883,2010-01-05,13883
13884,13884,4,41120.13,21888,13884,2006-07-09,13884
13885,13885,5,65921.47,21881,13885,2019-09-07,13885
13886,13886,6,76546.6,21883,13886,2004-05-15,13886
13887,13887,7,46773.66,21897,13887,2004-10-27,13887
13888,13888,8,2695.32,21905,13888,2013-10-02,13888
13889,13889,9,39303.35,21904,13889,2009-11-19,13889
13890,13890,10,65841.15,21890,13890,2007-03-07,13890
13891,13891,11,30469.17,21933,13891,2016-03-19,13891
13892,13892,12,60686.17,21939,13892,2013-05-26,13892
13893,13893,13,34437.44,21945,13893,2020-02-25,13893
13894,13894,14,99719.41,21938,13894,2007-06-24,13894
13895,13895,15,12923.5,21953,13895,2022-06-22,13895
13896,13896,16,33013.78,21965,13896,2013-01-25,13896
13897,13897,17,31841.9,21954,13897,2009-06-05,13897
13898,13898,18,33039.84,21964,13898,2014-02-18,13898
13899,13899,19,77170.45,21982,13899,2005-07-23,13899
13900,13900,20,33194.51,21976,13900,2006-09-01,13900
13901,13901,21,17531.85,21998,13901,2004-01-25,13901
13902,13902,22,25607.27,22023,13902,2020-03-09,13902
13903,13903,23,76731.37,22011,13903,2010-09-23,13903
13904,13904,24,39683.37,22030,13904,2014-09-05,13904
13905,13905,25,19809.67,22016,13905,2017-05-08,13905
13906,13906,26,44445.12,22037,13906,2011-09-04,13906
13907,13907,27,84300.89,22040,13907,2004-03-14,13907
13908,13908,28,47369.49,22027,13908,2011-09-14,13908
13909,13909,29,84243.48,22033,13909,2011-06-21,13909
13910,13910,30,4536.2,22055,13910,2020-01-13,13910
13911,13911,31,12606.39,22074,13911,2019-10-28,13911
13912,13912,32,12034.95,22086,13912,2014-08-31,13912
13913,13913,33,46048.53,22071,13913,2021-02-12,13913
13914,13914,34,94216.15,22090,13914,2009-09-25,13914
13915,13915,35,36735.1,22070,13915,2014-06-24,13915
13916,13916,36,1742.25,22111,13916,2011-07-19,13916
13917,13917,37,81974.76,22132,13917,2019-10-23,13917
13918,13918,38,15619.5,22141,13918,2005-05-09,13918
13919,13919,39,23239.2,22148,13919,2014-11-10,13919
13920,13920,40,69647.84,22165,13920,2022-09-13,13920
13921,13921,1,73232.5,22140,13921,2005-04-10,13921
13922,13922,2,91446.28,22174,13922,2004-05-29,13922
13923,13923,3,11303.88,22178,13923,2014-09-18,13923
13924,13924,4,18920.7,22186,13924,2003-12-22,13924
13925,13925,5,82074.6,22205,13925,2020-04-09,13925
13926,13926,6,52212.2,22213,13926,2021-08-16,13926
13927,13927,7,53770.19,22212,13927,2021-10-23,13927
13928,13928,8,62403.24,22221,13928,2017-11-28,13928
13929,13929,9,48242.7,22237,13929,2020-08-04,13929
13930,13930,10,38628.6,22231,13930,2021-01-17,13930
13931,13931,11,40471.71,22232,13931,2013-06-26,13931
13932,13932,12,32487.49,22251,13932,2004-01-06,13932
13933,13933,13,8991.77,22266,13933,2005-11-21,13933
13934,13934,14,65370.55,22271,13934,2022-04-21,13934
13935,13935,15,32012.55,22276,13935,2006-04-23,13935
13936,13936,16,47777.77,22288,13936,2017-12-06,13936
13937,13937,17,93795.84,22295,13937,2004-01-13,13937
13938,13938,18,68028.78,22309,13938,2021-05-05,13938
13939,13939,19,72218.97,22317,13939,2012-09-13,13939
13940,13940,20,49966.23,22330,13940,2004-04-19,13940
13941,13941,21,22990.84,22303,13941,2003-12-05,13941
13942,13942,22,2165.88,22327,13942,2010-12-13,13942
13943,13943,23,74510.43,22371,13943,2004-11-23,13943
13944,13944,24,67974.6,22357,13944,2014-08-22,13944
13945,13945,25,96772.72,22376,13945,2004-04-17,13945
13946,13946,26,51801.27,22385,13946,2012-05-20,13946
13947,13947,27,68162.7,22363,13947,2020-03-16,13947
13948,13948,28,21079.97,22407,13948,2017-05-20,13948
13949,13949,29,28955.91,22389,13949,2012-04-04,13949
13950,13950,30,74978.71,22418,13950,2004-05-29,13950
13951,13951,31,74627.73,22409,13951,2019-12-05,13951
13952,13952,32,84078.9,22433,13952,2012-12-27,13952
13953,13953,33,11350.92,22443,13953,2018-03-27,13953
13954,13954,34,89974.43,22424,13954,2021-05-06,13954
13955,13955,35,18318.47,22446,13955,2020-04-15,13955
13956,13956,36,6722.45,22460,13956,2020-04-25,13956
13957,13957,37,3109.63,22463,13957,2017-04-04,13957
13958,13958,38,6422.7,22465,13958,2017-05-18,13958
13959,13959,39,23404.8,22478,13959,2020-07-06,13959
13960,13960,40,71660.19,22488,13960,2021-12-04,13960
13961,13961,1,85516.32,22504,13961,2010-11-13,13961
13962,13962,2,18198.59,22500,13962,2014-01-18,13962
13963,13963,3,6646.93,22495,13963,2019-07-30,13963
13964,13964,4,6085.35,22519,13964,2015-07-31,13964
13965,13965,5,13742.34,22538,13965,2015-08-06,13965
13966,13966,6,33513.59,22549,13966,2009-05-22,13966
13967,13967,7,18561.97,22524,13967,2022-10-20,13967
13968,13968,8,86047.1,22545,13968,2015-04-29,13968
13969,13969,9,90785.44,22562,13969,2011-02-10,13969
13970,13970,10,26104.31,22585,13970,2005-05-11,13970
13971,13971,11,99225.13,22575,13971,2007-06-08,13971
13972,13972,12,23019.47,22583,13972,2023-02-02,13972
13973,13973,13,65192.65,22581,13973,2004-05-02,13973
13974,13974,14,2459.98,22586,13974,2015-03-01,13974
13975,13975,15,18407.3,22615,13975,2008-08-04,13975
13976,13976,16,50222.64,22610,13976,2015-09-16,13976
13977,13977,17,69005.42,22620,13977,2021-08-27,13977
13978,13978,18,5864.43,22631,13978,2022-03-09,13978
13979,13979,19,75079.33,22600,13979,2013-06-05,13979
13980,13980,20,60795.59,22648,13980,2016-08-24,13980
13981,13981,21,88219.57,22656,13981,2019-01-28,13981
13982,13982,22,87654.31,22643,13982,2018-09-10,13982
13983,13983,23,83387.7,22667,13983,2019-12-22,13983
13984,13984,24,71522.82,22660,13984,2004-05-04,13984
13985,13985,25,1782.38,22687,13985,2020-08-24,13985
13986,13986,26,55932.19,22697,13986,2007-07-29,13986
13987,13987,27,43709.33,22715,13987,2017-10-15,13987
13988,13988,28,55053.55,22710,13988,2004-03-29,13988
13989,13989,29,94770.32,22736,13989,2023-04-30,13989
13990,13990,30,6451.35,22739,13990,2021-07-20,13990
13991,13991,31,13950.2,22760,13991,2016-01-14,13991
13992,13992,32,21201.19,22754,13992,2013-11-10,13992
13993,13993,33,81963.78,22781,13993,2014-10-17,13993
13994,13994,34,93777.22,22777,13994,2017-08-20,13994
13995,13995,35,84978.39,22788,13995,2005-05-03,13995
13996,13996,36,22587.37,22795,13996,2005-02-12,13996
13997,13997,37,77983.66,22811,13997,2013-09-05,13997
13998,13998,38,20502.68,22814,13998,2008-07-20,13998
13999,13999,39,99226.68,22836,13999,2012-11-20,13999
14000,14000,40,83527.94,22853,14000,2020-02-05,14000
14001,14001,1,90503.45,22854,14001,2014-11-16,14001
14002,14002,2,59249.38,22824,14002,2010-05-24,14002
14003,14003,3,89300.88,22844,14003,2011-02-25,14003
14004,14004,4,58114.62,22878,14004,2022-12-18,14004
14005,14005,5,27775.79,22889,14005,2022-11-12,14005
14006,14006,6,40283.61,22877,14006,2004-12-02,14006
14007,14007,7,32247.69,22897,14007,2003-11-17,14007
14008,14008,8,82726.56,22891,14008,2022-01-21,14008
14009,14009,9,2684.35,22896,14009,2020-06-25,14009
14010,14010,10,59674.14,22912,14010,2022-06-04,14010
14011,14011,11,31071.69,22918,14011,2015-06-22,14011
14012,14012,12,94151.74,22929,14012,2021-11-27,14012
14013,14013,13,38691.3,22932,14013,2008-05-05,14013
14014,14014,14,55243.41,22909,14014,2022-02-22,14014
14015,14015,15,68729.54,22957,14015,2018-11-03,14015
14016,14016,16,42860.98,22938,14016,2017-08-05,14016
14017,14017,17,60598.53,22964,14017,2022-04-17,14017
14018,14018,18,45828.5,22954,14018,2022-05-02,14018
14019,14019,19,93883.91,22959,14019,2021-05-02,14019
14020,14020,20,13023.57,22952,14020,2010-10-27,14020
14021,14021,21,62615.41,22992,14021,2008-09-16,14021
14022,14022,22,26553.5,23000,14022,2017-01-08,14022
14023,14023,23,43549.47,22999,14023,2017-11-17,14023
14024,14024,24,25727.98,22993,14024,2003-08-10,14024
14025,14025,25,7808.75,22996,14025,2011-03-20,14025
14026,14026,26,21861.71,23030,14026,2017-09-14,14026
14027,14027,27,73481.58,23041,14027,2003-12-28,14027
14028,14028,28,44029.58,23071,14028,2020-08-24,14028
14029,14029,29,78305.31,23073,14029,2011-02-11,14029
14030,14030,30,25369.86,23075,14030,2011-09-10,14030
14031,14031,31,25597.8,23096,14031,2014-09-25,14031
14032,14032,32,1640.79,23099,14032,2020-01-27,14032
14033,14033,33,93222.54,23108,14033,2007-07-28,14033
14034,14034,34,93222.54,23130,14034,2022-02-09,14034
14035,14035,35,93222.54,23123,14035,2020-12-14,14035
14036,14036,36,93222.54,23127,14036,2008-10-09,14036
14037,14037,37,93222.54,23138,14037,2021-08-30,14037
14038,14038,38,93222.54,23150,14038,2012-06-11,14038
14039,14039,39,29843.91,23161,14039,2019-12-02,14039
14040,14040,40,41352.87,23110,14040,2020-02-27,14040
14041,14041,1,88277.23,23171,14041,2014-07-06,14041
14042,14042,2,40167.83,23172,14042,2013-04-15,14042
14043,14043,3,60352.74,23170,14043,2018-02-11,14043
14044,14044,4,49209.87,23187,14044,2015-04-03,14044
14045,14045,5,73400.35,23198,14045,2007-09-12,14045
14046,14046,6,67357.44,23203,14046,2022-08-30,14046
14047,14047,7,85745.29,23210,14047,2019-03-03,14047
14048,14048,8,89253.46,23196,14048,2014-08-02,14048
14049,14049,9,80758.1,23233,14049,2014-09-17,14049
14050,14050,10,98550.52,23236,14050,2007-04-12,14050
14051,14051,11,87546.17,23235,14051,2020-06-03,14051
14052,14052,12,5998.7,23268,14052,2007-10-04,14052
14053,14053,13,54848.15,23252,14053,2008-05-13,14053
14054,14054,14,21609.58,23272,14054,2013-07-05,14054
14055,14055,15,65149.9,23289,14055,2013-10-10,14055
14056,14056,16,34184.46,23274,14056,2017-01-07,14056
14057,14057,17,13598.1,23293,14057,2009-04-04,14057
14058,14058,18,14863.1,23303,14058,2010-03-30,14058
14059,14059,19,53039.39,23291,14059,2010-05-20,14059
14060,14060,20,98118.11,23304,14060,2017-09-18,14060
14061,14061,21,98036.35,23308,14061,2014-08-11,14061
14062,14062,22,91635.86,23336,14062,2008-08-06,14062
14063,14063,23,19325.92,23346,14063,2004-09-14,14063
14064,14064,24,57670.11,23338,14064,2003-11-22,14064
14065,14065,25,73639.78,23350,14065,2022-04-14,14065
14066,14066,26,55235.18,23375,14066,2004-06-03,14066
14067,14067,27,360.54,23374,14067,2003-09-09,14067
14068,14068,28,57972.28,23394,14068,2016-07-01,14068
14069,14069,29,50681.32,23397,14069,2021-12-06,14069
14070,14070,30,60691.24,23351,14070,2018-04-09,14070
14071,14071,31,26748.86,23420,14071,2011-07-21,14071
14072,14072,32,13177.47,23406,14072,2018-08-17,14072
14073,14073,33,15685.47,23428,14073,2021-06-06,14073
14074,14074,34,10228.55,23436,14074,2006-08-14,14074
14075,14075,35,93182.61,23445,14075,2004-05-24,14075
14076,14076,36,54316.66,23449,14076,2017-09-29,14076
14077,14077,37,8245.67,23455,14077,2009-01-18,14077
14078,14078,38,98099.56,23426,14078,2018-05-03,14078
14079,14079,39,32465.3,23464,14079,2016-01-03,14079
14080,14080,40,52116.9,23473,14080,2020-11-14,14080
14081,14081,1,52750.44,23471,14081,2020-08-23,14081
14082,14082,2,14563.65,23506,14082,2013-03-24,14082
14083,14083,3,14580,23401,14083,2019-01-29,14083
14084,14084,4,71922.3,23510,14084,2012-02-18,14084
14085,14085,5,61300.34,23537,14085,2017-11-02,14085
14086,14086,6,50930.7,23539,14086,2003-10-20,14086
14087,14087,7,3115.5,23526,14087,2006-06-27,14087
14088,14088,8,22142.16,23569,14088,2014-04-03,14088
14089,14089,9,45431.6,23554,14089,2019-06-09,14089
14090,14090,10,78783.51,23572,14090,2008-09-01,14090
14091,14091,11,88654.27,23573,14091,2017-04-07,14091
14092,14092,12,2296.26,23594,14092,2020-01-08,14092
14093,14093,13,65980.29,23579,14093,2007-08-09,14093
14094,14094,14,573.56,23602,14094,2007-08-10,14094
14095,14095,15,30032.37,23592,14095,2010-07-26,14095
14096,14096,16,22265.38,23599,14096,2007-07-16,14096
14097,14097,17,13320.78,23625,14097,2003-12-30,14097
14098,14098,18,74968.77,23639,14098,2020-11-01,14098
14099,14099,19,15576.29,23637,14099,2007-04-17,14099
14100,14100,20,67003.12,23644,14100,2008-08-18,14100
14101,14101,21,90320.49,23646,14101,2007-01-09,14101
14102,14102,22,49945.69,23649,14102,2004-09-30,14102
14103,14103,23,76911.9,23658,14103,2011-09-02,14103
14104,14104,24,97854.94,23682,14104,2007-05-24,14104
14105,14105,25,40351.81,23675,14105,2007-03-27,14105
14106,14106,26,17519.38,23689,14106,2006-05-31,14106
14107,14107,27,14834.18,23706,14107,2008-03-08,14107
14108,14108,28,44804.17,23722,14108,2006-05-17,14108
14109,14109,29,59596.29,23727,14109,2009-12-05,14109
14110,14110,30,96253.35,23736,14110,2021-12-03,14110
14111,14111,31,2719.65,23740,14111,2014-01-17,14111
14112,14112,32,93989.73,23752,14112,2022-08-26,14112
14113,14113,33,6205.98,23772,14113,2020-04-23,14113
14114,14114,34,97514.29,23770,14114,2023-02-05,14114
14115,14115,35,4323.59,23794,14115,2009-05-24,14115
14116,14116,36,45493.24,23805,14116,2023-05-26,14116
14117,14117,37,98139.94,23790,14117,2012-07-07,14117
14118,14118,38,98566.47,23812,14118,2009-10-16,14118
14119,14119,39,91553.7,23816,14119,2010-03-01,14119
14120,14120,40,14951.34,23811,14120,2003-12-24,14120
14121,14121,1,69264.13,23796,14121,2014-09-22,14121
14122,14122,2,72559.13,23839,14122,2022-08-13,14122
14123,14123,3,15923.48,23852,14123,2010-03-25,14123
14124,14124,4,98750.3,23865,14124,2019-03-01,14124
14125,14125,5,3593.83,23859,14125,2015-07-07,14125
14126,14126,6,96197.14,23882,14126,2005-09-04,14126
14127,14127,7,11057.42,23889,14127,2019-08-07,14127
14128,14128,8,79858.1,23897,14128,2018-12-22,14128
14129,14129,9,79405.34,23905,14129,2015-10-26,14129
14130,14130,10,31169.6,23915,14130,2004-08-09,14130
14131,14131,11,32994.57,23924,14131,2021-05-16,14131
14132,14132,12,53500.96,23930,14132,2010-01-17,14132
14133,14133,13,85736.42,23881,14133,2005-11-05,14133
14134,14134,14,87058.4,23943,14134,2010-08-27,14134
14135,14135,15,39824.82,23954,14135,2019-08-28,14135
14136,14136,16,31517.5,23969,14136,2008-10-23,14136
14137,14137,17,83524.97,23970,14137,2007-05-04,14137
14138,14138,18,98750.74,23972,14138,2018-09-06,14138
14139,14139,19,3080.77,23974,14139,2020-10-12,14139
14140,14140,20,7854.16,24005,14140,2004-04-17,14140
14141,14141,21,653.23,23994,14141,2003-11-10,14141
14142,14142,22,85129.2,23985,14142,2007-04-01,14142
14143,14143,23,15599.81,24016,14143,2010-06-19,14143
14144,14144,24,45412,24009,14144,2006-08-03,14144
14145,14145,25,17621.38,24036,14145,2016-12-02,14145
14146,14146,26,88330.73,24030,14146,2004-06-19,14146
14147,14147,27,97098.19,24023,14147,2008-03-24,14147
14148,14148,28,33774.32,24050,14148,2016-01-27,14148
14149,14149,29,49243.15,24034,14149,2013-05-24,14149
14150,14150,30,12420.24,24069,14150,2011-10-17,14150
14151,14151,31,85540.74,24068,14151,2004-09-16,14151
14152,14152,32,19755.76,24079,14152,2007-07-03,14152
14153,14153,33,88504.73,24073,14153,2014-06-08,14153
14154,14154,34,55727.38,24094,14154,2011-03-27,14154
14155,14155,35,92308.33,24101,14155,2010-06-23,14155
14156,14156,36,11973.17,24099,14156,2012-04-14,14156
14157,14157,37,42269.65,24111,14157,2023-03-21,14157
14158,14158,38,23250.43,24117,14158,2016-09-24,14158
14159,14159,39,31369.46,24128,14159,2015-05-18,14159
14160,14160,40,18288.28,24124,14160,2021-08-14,14160
14161,14161,1,45708.4,24120,14161,2011-01-16,14161
14162,14162,2,22212.77,24112,14162,2011-01-20,14162
14163,14163,3,51808.59,24134,14163,2007-06-25,14163
14164,14164,4,49411.28,24151,14164,2022-05-30,14164
14165,14165,5,52772.3,24146,14165,2008-09-18,14165
14166,14166,6,54362.61,24170,14166,2013-06-12,14166
14167,14167,7,78308.69,24177,14167,2018-10-21,14167
14168,14168,8,77462.16,24159,14168,2015-08-27,14168
14169,14169,9,63722.8,24181,14169,2016-01-20,14169
14170,14170,10,23849.71,24198,14170,2018-10-20,14170
14171,14171,11,19177.2,24176,14171,2011-05-06,14171
14172,14172,12,59517.7,24212,14172,2015-10-23,14172
14173,14173,13,26605.12,24225,14173,2014-12-03,14173
14174,14174,14,55534.91,24218,14174,2016-03-19,14174
14175,14175,15,88752.9,24235,14175,2003-12-08,14175
14176,14176,16,48976.23,24252,14176,2008-07-31,14176
14177,14177,17,89137.41,24250,14177,2016-04-11,14177
14178,14178,18,55841.99,24260,14178,2019-04-03,14178
14179,14179,19,81902.8,24268,14179,2015-10-08,14179
14180,14180,20,76518.55,24272,14180,2019-05-23,14180
14181,14181,21,169.68,24284,14181,2013-02-04,14181
14182,14182,22,41821.62,24280,14182,2006-07-05,14182
14183,14183,23,85720.99,24301,14183,2022-01-12,14183
14184,14184,24,97851.81,24291,14184,2007-01-12,14184
14185,14185,25,88207.71,24307,14185,2015-08-20,14185
14186,14186,26,74157.53,24330,14186,2009-07-15,14186
14187,14187,27,5851.77,24322,14187,2021-09-10,14187
14188,14188,28,73211.17,24323,14188,2005-04-24,14188
14189,14189,29,35207.21,24356,14189,2015-08-19,14189
14190,14190,30,36968.44,24362,14190,2017-09-07,14190
14191,14191,31,98004.31,24399,14191,2015-05-14,14191
14192,14192,32,34309.15,24403,14192,2008-01-13,14192
14193,14193,33,65046.19,24408,14193,2011-10-22,14193
14194,14194,34,56022.5,24419,14194,2004-02-23,14194
14195,14195,35,15617.63,24420,14195,2021-07-10,14195
14196,14196,36,98681.83,24450,14196,2019-09-29,14196
14197,14197,37,81282.29,24443,14197,2007-12-05,14197
14198,14198,38,85001.44,24449,14198,2018-03-01,14198
14199,14199,39,77513.77,24455,14199,2011-08-10,14199
14200,14200,40,32557.66,24466,14200,2021-01-13,14200
14201,14201,1,13335.62,24482,14201,2022-09-13,14201
14202,14202,2,48416.65,24491,14202,2012-09-05,14202
14203,14203,3,42853.23,24494,14203,2008-09-05,14203
14204,14204,4,84393.85,24516,14204,2005-01-25,14204
14205,14205,5,3044.59,24507,14205,2021-10-15,14205
14206,14206,6,42364.13,24511,14206,2019-08-01,14206
14207,14207,7,44972.81,24538,14207,2019-08-23,14207
14208,14208,8,82367.37,24529,14208,2005-02-21,14208
14209,14209,9,44927.45,24554,14209,2022-09-02,14209
14210,14210,10,63605.65,24568,14210,2017-02-07,14210
14211,14211,11,1555.44,24578,14211,2008-05-19,14211
14212,14212,12,91058.96,24570,14212,2021-09-11,14212
14213,14213,13,31605.23,24593,14213,2017-12-18,14213
14214,14214,14,73824.89,24577,14214,2007-06-23,14214
14215,14215,15,72156.96,24588,14215,2005-04-04,14215
14216,14216,16,65859.54,24613,14216,2003-10-29,14216
14217,14217,17,91802.53,24612,14217,2006-01-23,14217
14218,14218,18,46095.85,24623,14218,2010-04-20,14218
14219,14219,19,94217.62,24608,14219,2007-12-12,14219
14220,14220,20,43905.27,24641,14220,2022-11-14,14220
14221,14221,21,1996.7,24638,14221,2020-08-06,14221
14222,14222,22,93485.99,24658,14222,2014-09-08,14222
14223,14223,23,62283.95,24655,14223,2012-11-22,14223
14224,14224,24,32744.3,24675,14224,2018-10-31,14224
14225,14225,25,49849.81,24683,14225,2008-05-31,14225
14226,14226,26,73868.77,24695,14226,2013-05-24,14226
14227,14227,27,73103.68,24688,14227,2014-09-17,14227
14228,14228,28,76996.11,24714,14228,2014-12-20,14228
14229,14229,29,12191.1,24724,14229,2010-08-24,14229
14230,14230,30,1996.54,24715,14230,2012-09-28,14230
